# EDCF-Shield (our method) results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# MCC DECREASES with attack% (Eq 3.4 mobility camouflage),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method,scenario,key_type,atk_key_type,atk_count,atk_pct,cycle,row_type,time_s,TP,TN,FP,FN,Accuracy,MCC,F1,Precision,Recall,DetRate_pct,PDR_pct,ch_load_pct,CFSR,PAIR,CDR,EML_trusted_ms,EML_bypass_ms,EML_safe_ms,SO_V2I_bytes,SO_RSU2BC_bytes,MCR,CCR,BLP_throughput_tx_s,BLP_merkle_ms,BLP_multisig_ms,KRP_rekey_ms,KRP_demote_ms,label,detected,hmac_valid_pct,delta_tm_rate,gamma,eps_topo,d_prop,eta_c,phi_v1_net,phi_v2_net,phi_v3_net,n_vehicles_active
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,1,CYCLE,2,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0,1,0,0,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,1,CUMULATIVE,2,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0,1,0,0,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,2,CYCLE,4,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.25,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,2,CUMULATIVE,4,4000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.25,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,3,CYCLE,6,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.3333,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,3,CUMULATIVE,6,6000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.3333,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,4,CYCLE,8,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.375,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,4,CUMULATIVE,8,8000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.375,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,5,CYCLE,10,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,5,CUMULATIVE,10,10000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,6,CYCLE,12,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4167,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,6,CUMULATIVE,12,12000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4167,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,7,CYCLE,14,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4286,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,7,CUMULATIVE,14,14000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4286,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,8,CYCLE,16,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4375,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,8,CUMULATIVE,16,16000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4375,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,9,CYCLE,18,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4444,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,9,CUMULATIVE,18,18000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4444,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,10,CYCLE,20,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.45,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,10,CUMULATIVE,20,20000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.45,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,11,CYCLE,22,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4545,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,11,CUMULATIVE,22,22000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4545,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,12,CYCLE,24,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4583,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,12,CUMULATIVE,24,24000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4583,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,13,CYCLE,26,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4615,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,13,CUMULATIVE,26,26000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4615,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,14,CYCLE,28,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4643,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,14,CUMULATIVE,28,28000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4643,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,15,CYCLE,30,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4667,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,15,CUMULATIVE,30,30000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4667,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,16,CYCLE,32,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4688,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,16,CUMULATIVE,32,32000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4688,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,17,CYCLE,34,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4706,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,17,CUMULATIVE,34,34000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4706,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,18,CYCLE,36,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4722,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,18,CUMULATIVE,36,36000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4722,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,19,CYCLE,38,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4737,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,19,CUMULATIVE,38,38000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4737,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,20,CYCLE,40,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.475,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,20,CUMULATIVE,40,40000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.475,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,21,CYCLE,42,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4762,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,21,CUMULATIVE,42,42000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4762,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,22,CYCLE,44,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4773,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,22,CUMULATIVE,44,44000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4773,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,23,CYCLE,46,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4783,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,23,CUMULATIVE,46,46000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4783,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,24,CYCLE,48,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4792,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,24,CUMULATIVE,48,48000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4792,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,25,CYCLE,50,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.48,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,25,CUMULATIVE,50,50000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.48,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,26,CYCLE,52,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4808,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,26,CUMULATIVE,52,52000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4808,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,27,CYCLE,54,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4815,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,27,CUMULATIVE,54,54000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4815,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,28,CYCLE,56,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4821,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,28,CUMULATIVE,56,56000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4821,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,29,CYCLE,58,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4828,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,29,CUMULATIVE,58,58000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4828,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,30,CYCLE,60,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4833,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,30,CUMULATIVE,60,60000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4833,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,31,CYCLE,62,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4839,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,31,CUMULATIVE,62,62000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4839,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,32,CYCLE,64,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4844,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,32,CUMULATIVE,64,64000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4844,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,33,CYCLE,66,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4848,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,33,CUMULATIVE,66,66000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4848,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,34,CYCLE,68,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4853,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,34,CUMULATIVE,68,68000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4853,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,35,CYCLE,70,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4857,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,35,CUMULATIVE,70,70000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4857,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,36,CYCLE,72,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4861,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,36,CUMULATIVE,72,72000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4861,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,37,CYCLE,74,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4865,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,37,CUMULATIVE,74,74000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4865,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,38,CYCLE,76,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4868,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,38,CUMULATIVE,76,76000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4868,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,39,CYCLE,78,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4872,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,39,CUMULATIVE,78,78000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4872,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,40,CYCLE,80,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4875,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,40,CUMULATIVE,80,80000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4875,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,41,CYCLE,82,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4878,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,41,CUMULATIVE,82,82000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4878,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,42,CYCLE,84,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4881,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,42,CUMULATIVE,84,84000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4881,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
EDCF-Shield,v2a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,0,0,43,CYCLE,86,2000,0,0,0,1,0.5,1,1,1,0,100,0,0,0,1,0,0,0,76,1448,0.5,1,0.4884,2,0,0,0,benign,0,1,-100,1,0,0,0,0,0,0,200
